timestamp,x,y,theta,v,x_ref,y_ref,theta_ref,kappa_ref,v_ref,s_ref,cte,steering_cmd,velocity_cmd
1769797810.0,0.0,-0.002317361984305903,-0.00601402179984008,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.002317361984305903,0.014926716504560837,1.0
1769797810.02,0.006671114076050699,-0.0028669001928976,0.009669668337826273,1.000974741948736,0.0066711140760507,0.0,0.0,0.0,1.0,0.0066711140760507,0.002981916026117954,0.0017987366371213839,1.0
1769797810.04,0.0133422281521014,-0.0028399290617494013,0.0003171823606296717,1.0040670985277838,0.0133422281521014,0.0,0.0,0.0,1.0,0.0133422281521014,0.002879697846460981,0.010758125723605811,1.0
1769797810.06,0.020013342228152098,-0.002435931948759168,-0.002108106561214614,1.0067118935381005,0.0200133422281521,0.0,0.0,0.0,1.0,0.0200133422281521,0.0026273702686138347,0.01221303287462067,1.0
1769797810.08,0.026684456304202797,-0.001251672450790643,0.004521700936270591,0.9848928938404793,0.0266844563042028,0.0,0.0,0.0,1.0,0.0266844563042028,0.001138556009780493,-0.00014266735109447377,1.0
1769797810.1,0.033355570380253496,-0.0004477804910508244,0.007047755135239142,1.0022763375911308,0.0333555703802535,0.0,0.0,0.0,1.0,0.0333555703802535,0.0005952896775361519,-0.00475818345316679,1.0
1769797810.12,0.0400266844563042,0.0006738676734661241,0.00196577433137767,0.9859289441334904,0.0400266844563042,0.0,0.0,0.0,1.0,0.0400266844563042,-0.0010444876722871892,-0.005983012998923411,1.0
1769797810.14,0.0466977985323549,0.0002428247553455352,-0.0034248272095897224,0.9926294043300224,0.0466977985323549,0.0,0.0,0.0,1.0,0.0466977985323549,-6.595584348476882e-05,0.0031711508939359563,1.0
1769797810.16,0.0533689126084056,0.0005538624735479507,0.00286049185315741,1.0012232456007968,0.0533689126084056,0.0,0.0,0.0,1.0,0.0533689126084056,-0.0006371700925751893,-0.005311141149417791,1.0
1769797810.18,0.060040026684456294,0.00024425743294602636,0.0028499201221292287,1.0094571989847272,0.0600400266844563,0.0,0.0,0.0,1.0,0.0600400266844563,-0.00047613130295658655,-0.004681192317174784,1.0
1769797810.2,0.06671114076050699,-0.0012658495508915965,0.00687393954954148,1.007712652206744,0.066711140760507,0.0,0.0,0.0,1.0,0.066711140760507,0.001147425667705179,-0.002460792554698511,1.0
1769797810.22,0.07338225483655769,-0.002910976424656866,0.001164115503207393,1.0012405283682064,0.0733822548365577,0.0,0.0,0.0,1.0,0.0733822548365577,0.0033286013229325024,0.011637497916414666,1.0
1769797810.24,0.0800533689126084,-0.0028730419239635396,0.0004801274041156271,1.0037626285475378,0.0800533689126084,0.0,0.0,0.0,1.0,0.0800533689126084,0.00260718710646917,0.0095471792280967,1.0
1769797810.26,0.0867244829886591,-0.00396468606794081,0.010513381483254274,0.9950522314452528,0.0867244829886591,0.0,0.0,0.0,1.0,0.0867244829886591,0.004075763238243939,0.005161347100149366,1.0
1769797810.28,0.0933955970647098,-0.004152159205594497,0.00027419966812399876,1.0057343694568435,0.0933955970647098,0.0,0.0,0.0,1.0,0.0933955970647098,0.0045379700838368165,0.017177759421519327,1.0
1769797810.3,0.10006671114076049,-0.0027572258134164924,6.372038542599385e-05,1.0039981999500036,0.1000667111407605,0.0,0.0,0.0,1.0,0.1000667111407605,0.0025391815781173593,0.009702052140561756,1.0
1769797810.32,0.10673782521681119,-0.0023490784158620554,0.004606925122909519,1.0003503914811327,0.1067378252168112,0.0,0.0,0.0,1.0,0.1067378252168112,0.002379832185967777,0.004546019983509519,1.0
1769797810.34,0.1134089392928619,-0.002014771824190292,0.00267208266316402,0.9887981183540929,0.1134089392928619,0.0,0.0,0.0,1.0,0.1134089392928619,0.0017974134244809195,0.004240935766449084,1.0
1769797810.36,0.1200800533689126,-0.0024569949422246096,0.005626958673832125,0.9884142801252127,0.1200800533689126,0.0,0.0,0.0,1.0,0.1200800533689126,0.002694804431162265,0.004737302635331042,1.0
1769797810.38,0.12675116744496331,-0.001786337486785212,-0.0036821949892449856,0.9938720595852584,0.12675116744496331,0.0,0.0,0.0,1.0,0.12675116744496331,0.0017894404452165388,0.010564549572970651,1.0
1769797810.4,0.133422281521014,-0.0010202183128447645,0.0008409507022346579,0.9974836112950399,0.133422281521014,0.0,0.0,0.0,1.0,0.133422281521014,0.00110119955866629,0.003394406890557555,1.0
1769797810.42,0.1400933955970647,-0.00019705761305004285,0.008112683825013808,0.9927280773111413,0.1400933955970647,0.0,0.0,0.0,1.0,0.1400933955970647,-0.00012381334159613638,-0.00858888894900239,1.0
1769797810.44,0.1467645096731154,-0.0006729971790742095,0.001796796639294489,0.9908534940815554,0.1467645096731154,0.0,0.0,0.0,1.0,0.1467645096731154,0.0008712947016041577,0.0015543242839820219,1.0
1769797810.46,0.15343562374916608,-0.00033232914473740454,-0.0015945993664476736,0.9938896536828675,0.1534356237491661,0.0,0.0,0.0,1.0,0.1534356237491661,0.0002235483066252849,0.0024544003339041333,1.0
1769797810.48,0.16010673782521678,-0.0006693107694496816,-0.00433948974517517,1.005924841645332,0.1601067378252168,0.0,0.0,0.0,1.0,0.1601067378252168,0.0004993050215904912,0.006259891313589233,1.0
1769797810.5,0.1667778519012675,-0.0017372314587902446,0.013330417419298388,1.0059669101522637,0.1667778519012675,0.0,0.0,0.0,1.0,0.1667778519012675,0.0017996525508381807,-0.006408787377307745,1.0
1769797810.52,0.17344896597731818,-0.0023637022638813565,-0.006587399465052438,1.0094627042945703,0.1734489659773182,0.0,0.0,0.0,1.0,0.1734489659773182,0.002513853718573773,0.01625576634447956,1.0
1769797810.54,0.1801200800533689,-0.0021805304903507296,-0.002020944423933871,0.9942630403635697,0.1801200800533689,0.0,0.0,0.0,1.0,0.1801200800533689,0.002289466280407859,0.010826356380212761,1.0
1769797810.56,0.18679119412941958,-0.0016927792654034203,0.0059173533992722726,0.9786806998398945,0.1867911941294196,0.0,0.0,0.0,1.0,0.1867911941294196,0.0014889916965534994,-0.00019052486627138022,1.0
1769797810.58,0.1934623082054703,-0.0020391572512262826,-0.006229351198106599,1.0037225638125675,0.1934623082054703,0.0,0.0,0.0,1.0,0.1934623082054703,0.0021560366950890758,0.014521609957274698,1.0
1769797810.6,0.20013342228152098,-0.0019186240604539052,-0.001852465022373336,0.9885484120050666,0.200133422281521,0.0,0.0,0.0,1.0,0.200133422281521,0.0018400978323561096,0.008929646218158125,1.0
1769797810.62,0.20680453635757168,-0.002124814599424687,-0.0051915820957529005,0.9932953351273782,0.2068045363575717,0.0,0.0,0.0,1.0,0.2068045363575717,0.002164546600804575,0.013516569002083003,1.0
1769797810.64,0.2134756504336224,-0.00209304910507794,0.007843140409671136,1.0075842455349258,0.2134756504336224,0.0,0.0,0.0,1.0,0.2134756504336224,0.00214558913195599,0.0004089381639814024,1.0
1769797810.66,0.22014676450967308,-0.001838894714812104,0.004029229382571684,0.9942980454750018,0.2201467645096731,0.0,0.0,0.0,1.0,0.2201467645096731,0.001816096818633628,0.0029556447854189915,1.0
1769797810.68,0.2268178785857238,-0.0018548750731035763,0.0014742281631092212,1.0091852705346809,0.2268178785857238,0.0,0.0,0.0,1.0,0.2268178785857238,0.0016911305067124904,0.005030028216462486,1.0
1769797810.7,0.23348899266177447,-0.002339113959675331,0.00919821328238182,0.9940748571794722,0.2334889926617745,0.0,0.0,0.0,1.0,0.2334889926617745,0.0026349967412201162,0.0009360426142353672,1.0
1769797810.72,0.24016010673782517,-0.001702369772593078,-0.005592115006603476,1.0084686938442102,0.2401601067378252,0.0,0.0,0.0,1.0,0.2401601067378252,0.0014425665323714218,0.011140390891181181,1.0
1769797810.74,0.2468312208138759,-0.0022741346302034018,0.000272112195209724,1.011362365971838,0.2468312208138759,0.0,0.0,0.0,1.0,0.2468312208138759,0.002278040706545221,0.008489358636401217,1.0
1769797810.76,0.2535023348899266,-0.002790132579369081,-0.0021072656864370514,1.0152546526548543,0.25350233488992663,0.0,0.0,0.0,1.0,0.25350233488992663,0.0028276711315519047,0.012982495124403876,1.0
1769797810.78,0.2601734489659773,-0.00292271281791504,0.004114230987038399,1.0216610119298428,0.2601734489659773,0.0,0.0,0.0,1.0,0.2601734489659773,0.003130950618348254,0.007927304740210533,1.0
1769797810.8,0.266844563042028,-0.0023224582926541317,0.0037172690052931713,0.9901566583595193,0.266844563042028,0.0,0.0,0.0,1.0,0.266844563042028,0.002083516654439335,0.004296085061544115,1.0
1769797810.82,0.2735156771180787,-0.0026853530559314614,0.0012699888022577193,1.0008059054638816,0.2735156771180787,0.0,0.0,0.0,1.0,0.2735156771180787,0.0028372647457289425,0.009642134773116031,1.0
1769797810.84,0.2801867911941294,-0.002562730171785105,0.005721169598212973,0.9870409897722922,0.2801867911941294,0.0,0.0,0.0,1.0,0.2801867911941294,0.0023393266001538807,0.0032759976239005962,1.0
1769797810.86,0.28685790527018007,-0.003241682148063967,0.0008903772045666743,0.9963623306916946,0.2868579052701801,0.0,0.0,0.0,1.0,0.2868579052701801,0.003482657288584463,0.012503657499261927,1.0
1769797810.88,0.2935290193462308,-0.003068719309790057,-0.004284455159748807,0.9902130954940637,0.2935290193462308,0.0,0.0,0.0,1.0,0.2935290193462308,0.0027960834685805155,0.01503820779464728,1.0
1769797810.9,0.3002001334222815,-0.00416198810860377,-0.007610486911153585,0.9913805913454423,0.3002001334222815,0.0,0.0,0.0,1.0,0.3002001334222815,0.004168057063827343,0.02364010254807987,1.0
1769797810.92,0.3068712474983322,-0.00507959089630561,-0.004895821241578409,0.998849408042923,0.3068712474983322,0.0,0.0,0.0,1.0,0.3068712474983322,0.005226935116374148,0.024996710179253007,1.0
1769797810.94,0.31354236157438287,-0.0051097843008131244,-0.004501176581725971,0.9930504422363107,0.3135423615743829,0.0,0.0,0.0,1.0,0.3135423615743829,0.005309587323687604,0.024919828157766135,1.0
1769797810.96,0.32021347565043357,-0.004348360270040697,0.0018382478656267535,1.0172393302592837,0.3202134756504336,0.0,0.0,0.0,1.0,0.3202134756504336,0.004207563598573074,0.01434327657122233,1.0
1769797810.98,0.32688458972648426,-0.004013477354934085,0.001316998602582188,0.9906137974857411,0.3268845897264843,0.0,0.0,0.0,1.0,0.3268845897264843,0.004243987372783843,0.015004580276606564,1.0
1769797811.0,0.333555703802535,-0.002747054986796173,-0.0011575045407813853,1.010221397052363,0.333555703802535,0.0,0.0,0.0,1.0,0.333555703802535,0.00260288102319527,0.011168250976686861,1.0
1769797811.02,0.3402268178785857,-0.002113378809678303,-0.00019781300659573925,1.014466975843478,0.3402268178785857,0.0,0.0,0.0,1.0,0.3402268178785857,0.002153444448795811,0.008480102272438193,1.0
1769797811.04,0.34689793195463636,-0.0015908320815744943,-0.0013110213801213982,1.0004270720296808,0.3468979319546364,0.0,0.0,0.0,1.0,0.3468979319546364,0.0012927296500120646,0.0062830175246632435,1.0
1769797811.06,0.35356904603068706,-0.0023681301578526064,0.0025533667406657913,0.9855741752380794,0.3535690460306871,0.0,0.0,0.0,1.0,0.3535690460306871,0.002459430034095358,0.006905697421115325,1.0
1769797811.08,0.36024016010673776,-0.0026052898851093,0.0010846800970412758,0.9987982728921411,0.3602401601067378,0.0,0.0,0.0,1.0,0.3602401601067378,0.002719362144997878,0.009374023719362959,1.0
1769797811.1,0.36691127418278846,-0.0022703276695831493,0.004032303625735108,1.0189105686164488,0.3669112741827885,0.0,0.0,0.0,1.0,0.3669112741827885,0.0023101123995526284,0.004852510268643009,1.0
1769797811.12,0.3735823882588392,-0.0018657994206265948,-0.0009906359190816894,1.0181078318681689,0.3735823882588392,0.0,0.0,0.0,1.0,0.3735823882588392,0.0017497033808660952,0.00772016271954673,1.0
1769797811.14,0.38025350233488986,-0.0018425045315969312,-0.005464485110167309,1.0121668477656032,0.3802535023348899,0.0,0.0,0.0,1.0,0.3802535023348899,0.002003052690552371,0.013168381507564858,1.0
1769797811.16,0.3869246164109406,-0.0011419649608976964,-0.006023942962366809,1.0160225550162336,0.3869246164109406,0.0,0.0,0.0,1.0,0.3869246164109406,0.001069984900775216,0.010139246271775891,1.0
1769797811.18,0.39359573048699126,-0.0010546331876060597,-0.005338144750722815,0.99838727860274,0.3935957304869913,0.0,0.0,0.0,1.0,0.3935957304869913,0.0007773323374367037,0.008327875602169235,1.0
1769797811.2,0.40026684456304196,-0.002022168478869414,-0.015890642118377568,1.0047854782506347,0.400266844563042,0.0,0.0,0.0,1.0,0.400266844563042,0.0022613720484380853,0.024588007611772177,1.0
1769797811.22,0.4069379586390927,-0.0020058474786360347,-0.00417492518215549,1.007276318034436,0.4069379586390927,0.0,0.0,0.0,1.0,0.4069379586390927,0.001873420445478971,0.011380263738452152,1.0
1769797811.24,0.41360907271514336,-0.00240605830351381,0.002235179853752334,1.0043204186679282,0.4136090727151434,0.0,0.0,0.0,1.0,0.4136090727151434,0.0026075192998022863,0.007793404316648368,1.0
1769797811.26,0.4202801867911941,-0.001995638941573724,0.0002323761782366867,1.002622070246799,0.4202801867911941,0.0,0.0,0.0,1.0,0.4202801867911941,0.0018661178123786945,0.006944876780165463,1.0
1769797811.28,0.42695130086724475,-0.0018603125868265637,-0.00485522582238857,1.0099455194932314,0.4269513008672448,0.0,0.0,0.0,1.0,0.4269513008672448,0.002189651515877109,0.013276763324681789,1.0
1769797811.3,0.43362241494329545,-0.00028720999011667704,-0.0013878338655909223,0.9964669638556434,0.4336224149432955,0.0,0.0,0.0,1.0,0.4336224149432955,0.00018807122984352545,0.002111184623443326,1.0
1769797811.32,0.4402935290193462,0.0009220018620060631,-0.0038960786819829717,1.0105339450696433,0.4402935290193462,0.0,0.0,0.0,1.0,0.4402935290193462,-0.0008232450586518356,0.000729762114730712,1.0
