timestamp,x,y,theta,v,x_ref,y_ref,theta_ref,kappa_ref,v_ref,s_ref,cte,steering_cmd,velocity_cmd
1769796431.172676,-0.0,0.0,1.5687840386509824,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.14839511754153256,0.3
1769796431.19385,-0.0,0.0,1.5672746309857377,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.14749222878902457,0.3
1769796431.214954,-0.0,0.0,1.570738001075884,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.14574027785118285,0.3
1769796431.214954,-0.0,0.0,1.5740398914645075,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.14901920491507048,0.3
1769796431.235899,-0.0,0.0,1.5574378497940748,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.14755120972243785,0.3
1769796431.256783,-0.0,0.0,1.575141986653782,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.15004600615783503,0.3
1769796431.27757,-0.0,0.0,1.566555502158316,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.14616138767442668,0.3
1769796431.298027,-0.0,0.0,1.5690917052442999,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.14067995960736712,0.3
1769796431.318557,-0.0,0.0,1.5915862708549606,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.14221716334918458,0.3
1769796431.338829,-0.0,0.0,1.5619438909328636,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.13886443100712675,0.3
1769796431.359184,-0.0,0.0,1.5791499022704734,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.14628291574440042,0.3
1769796431.37996,-0.0,0.0,1.5693308166431397,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.13821973710418045,0.3
1769796431.400098,-0.0,0.0,1.5861334268535234,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.14056905914917825,0.3
1769796431.420667,-0.0,0.0,1.57210193613548,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.13966125587322362,0.3
1769796431.44101,-0.0,0.0,1.5720542264710036,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.14624650263358166,0.3
1769796431.461026,-0.0,0.0,1.5663776865724492,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.14504402843235384,0.3
1769796431.481529,-0.0,0.0,1.5757093587391635,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.1490342526471348,0.3
1769796431.501708,-0.0,0.0,1.5600835538266606,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.1456800044506028,0.3
1769796431.521797,-0.0,0.0,1.5764404311620452,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.15107711619952383,0.3
1769796431.542388,-0.0,0.0,1.5595180234924004,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.15708432138443476,0.3
1769796431.564319,-0.0,0.0,1.5420619382719278,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.15777788951000601,0.3
1769796431.582916,-0.0,0.0,1.5743597267853315,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.15231928927306196,0.3
1769796431.603292,-0.0,0.0,1.5758938242032325,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.14108984920473575,0.3
1769796431.623572,-0.0,0.0,1.5757502584769065,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.13939042881987382,0.3
1769796431.643622,-0.0,0.0,1.5794579879399173,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.14970306234814693,0.3
1769796431.664141,-0.0,0.0,1.5449559236184132,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.1571816265795795,0.3
1769796431.683997,-0.0,0.0,1.5533145657826088,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.16017557550764505,0.3
1769796431.704413,-0.0,0.0,1.5704761411557207,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.15047271122530628,0.3
1769796431.724646,-0.0,0.0,1.5740645164654294,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.14858849313637537,0.3
1769796431.744883,-0.0,0.0,1.5589672200494016,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.14765148354069635,0.3
1769796431.765053,-0.0,0.0,1.5732871699427577,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.1444774230687711,0.3
1769796431.785483,-0.0,0.0,1.5835866978812052,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.13533571160906996,0.3
1769796431.805888,-0.0,0.0,1.586392354428505,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.1315843651890455,0.3
1769796431.825872,-0.0,0.0,1.584541209202831,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.13323677930983502,0.3
1769796431.846576,-0.0,0.0,1.5786294555188367,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.13961118018628213,0.3
1769796431.866672,-0.0,0.0,1.5672691517991637,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.14592714999635334,0.3
1769796431.886792,-0.0,0.0,1.5655932997726174,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.14957814319643062,0.3
1769796431.906873,-0.0,0.0,1.5676764759186048,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.15466776370405247,0.3
1769796431.927209,-0.0,0.0,1.5520002902762982,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.15764426893582448,0.3
1769796431.947639,-0.0,0.0,1.5566637840773014,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.157269864308505,0.3
1769796431.967654,-0.0,0.0,1.5687996898005632,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.15583466576693153,0.3
1769796431.987734,-0.0,0.0,1.5563058859010186,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.15029100098327816,0.3
1769796432.007852,-0.0,0.0,1.5732947784282616,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.15205718048095637,0.3
1769796432.028348,-0.0,0.0,1.5635011513075285,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.14347474681395936,0.3
1769796432.04889,-0.0,0.0,1.5820531869020096,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.13992586188966513,0.3
1769796432.068839,-0.0,0.0,1.5839414332011443,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.14202629921304885,0.3
1769796432.089151,-0.0,0.0,1.5571998393373774,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.14810461329717342,0.3
1769796432.109563,-0.0,0.0,1.5638182446496358,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.1545289996737956,0.3
1769796432.129816,-0.0,0.0,1.5646682740712778,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.15095943857725155,0.3
1769796432.14978,-0.0,0.0,1.5679085226270095,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.14660328238001932,0.3
1769796432.170158,-0.0,0.0,1.5768867132413324,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.144140262205954,0.3
1769796432.190485,-0.0,0.0,1.5720573345934739,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.13906897325223624,0.3
1769796432.210665,-0.0,0.0,1.5831223894881628,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.14021613871286984,0.3
1769796432.231847,-0.0,-9.499999999999999e-05,1.5734452168594317,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,-0.0,0.14455313042374437,0.3
1769796432.25113,0.00037999999999999997,-0.0005506666666666668,1.5633213334183702,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.000285,0.15704140363876115,0.3
1769796432.271652,0.0018226666666666669,-0.0017315000000000002,1.5629548732163623,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.0013670000000000002,0.17098104156094227,0.3
1769796432.291785,0.004723333333333334,-0.0039148333333333335,1.5663761016412656,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.0035425,0.1925780055517764,0.3
1769796432.311875,0.008733333333333334,-0.007120083333333333,1.5535357304123025,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.006835,0.21535865756222508,0.3
1769796432.332457,0.013201,-0.011105416666666668,1.572442413327926,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.01098275,0.24058365706533721,0.3
1769796432.35265,0.017764,-0.015531333333333333,1.5874494091420044,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.015498500000000002,0.2766707983532414,0.3
1769796432.372641,0.022427,-0.020150916666666668,1.5534693968020523,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.02011275,0.31083827155649174,0.3
1769796432.392672,0.027211666666666665,-0.02489825,1.5784633810846556,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.024841500000000002,0.3442235286084065,0.3
1769796432.412783,0.03219033333333333,-0.02982866666666667,1.594681595984715,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.029740500000000003,0.3688498521122589,0.3
1769796432.432974,0.03748566666666667,-0.035035333333333335,1.582716564799642,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.034904,0.39938778466504105,0.3
1769796432.45341,0.04325366666666666,-0.040600833333333336,1.5832841413827592,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.040461500000000004,0.4375979287072144,0.3
1769796432.473702,0.049473666666666666,-0.04654116666666667,1.565535297279306,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.046437000000000006,0.4661322278038713,0.3
1769796432.493664,0.05595166666666667,-0.05276683333333334,1.581172457561566,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.052725,0.5047717850568808,0.3
1769796432.513951,0.06238833333333332,-0.059116166666666664,1.5657045749310425,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.059138500000000004,0.5406842291218447,0.3
1769796432.534419,0.06865099999999999,-0.0654185,1.577350236495215,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.065485,0.5810134702762495,0.3
1769796432.554669,0.074683,-0.07154883333333333,1.5578416636890349,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.071632,0.601598894417832,0.3
1769796432.574832,0.080473,-0.07701116666666667,1.5834035019793957,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.0775295,0.6109,0.3
1769796432.594974,0.08423766666666667,-0.08180066666666667,1.5637939588989922,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.081872,0.6109,0.3
1769796432.594974,0.08780899999999998,-0.08594966666666666,1.5811837504559882,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.08600050000000001,0.6109,0.3
1769796432.615581,0.091279,-0.089949,1.5653519703592615,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.0899765,0.6109,0.3
1769796432.635663,0.09647033333333332,-0.09429758333333334,1.5731636759792251,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.09387,0.6109,0.3
1769796432.655761,0.10163199999999999,-0.0990355,1.5632698695677463,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.09904625,0.6109,0.3
1769796432.67587,0.10676066666666666,-0.10375775,1.579868949702826,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.10419025,0.6109,0.3
1769796432.696062,0.110168,-0.10760641666666666,1.5761363018598213,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.10803675,0.6109,0.3
1769796432.696062,0.111865,-0.11016466666666667,1.5689127556098894,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.11059225,0.6109,0.3
1769796432.696062,0.111865,-0.11144075000000002,1.5695781491834313,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.111865,0.6109,0.3
1769796432.696062,0.111865,-0.111865,1.5607935350734865,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.111865,0.6109,0.3
1769796432.696062,0.111865,-0.111865,1.5781709530410113,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.111865,0.6109,0.3
1769796432.696062,0.111865,-0.111865,1.5658573828948055,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.111865,0.6109,0.3
1769796432.696062,0.111865,-0.111865,1.5635071808133678,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.111865,0.6109,0.3
1769796432.696062,0.111865,-0.111865,1.5822640960970726,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.111865,0.6109,0.3
1769796432.696062,0.111865,-0.111865,1.572527944547377,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.111865,0.6109,0.3
1769796432.696062,0.111865,-0.111865,1.5739126795789815,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.111865,0.6109,0.3
1769796432.696062,0.111865,-0.111865,1.571589510443002,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.111865,0.6109,0.3
1769796432.696062,0.111865,-0.111865,1.565626719325223,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.111865,0.6109,0.3
1769796432.696062,0.111865,-0.111865,1.567687774101757,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.111865,0.6109,0.3
1769796432.696062,0.111865,-0.111865,1.5566573442443679,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.111865,0.6109,0.3
1769796432.696062,0.111865,-0.111865,1.5788628790232246,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.111865,0.6109,0.3
1769796432.696062,0.111865,-0.111865,1.5694178998606518,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.111865,0.6109,0.3
1769796432.696062,0.111865,-0.111865,1.559115613453927,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.111865,0.6109,0.3
1769796432.696062,0.111865,-0.111865,1.574793399372733,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.111865,0.6109,0.3
1769796432.696062,0.111865,-0.111865,1.583156428284313,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.111865,0.6109,0.3
1769796432.696062,0.111865,-0.111865,1.5756253934400843,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.111865,0.6109,0.3
1769796432.696062,0.111865,-0.111865,1.5826895053164534,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.111865,0.6109,0.3
1769796432.696062,0.111865,-0.111865,1.578568494746627,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.111865,0.6109,0.3
1769796432.696062,0.111865,-0.111865,1.5399459612766497,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.111865,0.6109,0.3
1769796432.696062,0.111865,-0.111865,1.5687658578438577,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.111865,0.6109,0.3
1769796432.696062,0.111865,-0.111865,1.5802498577839659,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.111865,0.6109,0.3
1769796432.696062,0.111865,-0.111865,1.5647824272809807,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.111865,0.6109,0.3
1769796432.696062,0.111865,-0.111865,1.5827241508211123,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.111865,0.6109,0.3
1769796432.696062,0.111865,-0.111865,1.566246804059136,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.111865,0.6109,0.3
1769796432.696062,0.111865,-0.111865,1.5615741257725302,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.111865,0.6109,0.3
1769796432.696062,0.111865,-0.111865,1.5546604729078497,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.111865,0.6109,0.3
1769796432.696062,0.111865,-0.111865,1.556928741845853,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.111865,0.6109,0.3
1769796432.696062,0.111865,-0.111865,1.5872825968471116,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.111865,0.6109,0.3
1769796432.696062,0.111865,-0.111865,1.565027858457678,0.3,0.0,0.0,1.570796,0.666667,1.0,0.0,0.111865,0.6109,0.3
